review_id,review_text,rating,date,app_name,source,reviewer_name,thumbs_up,bank
Com_20250710_000272,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. secure.,5,2025-07-10,Commercial Bank of Ethiopia (CBE),Google Play Store,User_18971,34,CBE
Com_20250805_000273,Love using Commercial Bank of Ethiopia (CBE) mobile banking. widely used!,4,2025-08-05,Commercial Bank of Ethiopia (CBE),Google Play Store,User_21847,32,CBE
Com_20250712_000274,Very satisfied with Commercial Bank of Ethiopia (CBE) app. widely used.,4,2025-07-12,Commercial Bank of Ethiopia (CBE),Google Play Store,User_21674,48,CBE
Com_20251116_000275,Commercial Bank of Ethiopia (CBE) works but needs improvements.,3,2025-11-16,Commercial Bank of Ethiopia (CBE),Google Play Store,User_18776,28,CBE
Com_20251127_000276,Love using Commercial Bank of Ethiopia (CBE) mobile banking. secure!,4,2025-11-27,Commercial Bank of Ethiopia (CBE),Google Play Store,User_90762,2,CBE
Com_20250228_000277,Commercial Bank of Ethiopia (CBE) app is functional for basic needs. Transactions in Birr work fine.,3,2025-02-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_46244,32,CBE
Com_20250808_000278,Excellent Commercial Bank of Ethiopia (CBE) app for Ethiopian users. secure.,4,2025-08-08,Commercial Bank of Ethiopia (CBE),Google Play Store,User_99414,25,CBE
Com_20250224_000279,Love using Commercial Bank of Ethiopia (CBE) mobile banking. good features!,5,2025-02-24,Commercial Bank of Ethiopia (CBE),Google Play Store,User_20120,11,CBE
Com_20250417_000280,Love using Commercial Bank of Ethiopia (CBE) mobile banking. reliable service!,5,2025-04-17,Commercial Bank of Ethiopia (CBE),Google Play Store,User_67369,4,CBE
Com_20250317_000281,Excellent Commercial Bank of Ethiopia (CBE) app best in Ethiopia. widely used.,5,2025-03-17,Commercial Bank of Ethiopia (CBE),Google Play Store,User_65613,11,CBE
Com_20250515_000282,Excellent Commercial Bank of Ethiopia (CBE) app in Ethiopia. good features.,4,2025-05-15,Commercial Bank of Ethiopia (CBE),Google Play Store,User_92125,14,CBE
Com_20250816_000283,Excellent Commercial Bank of Ethiopia (CBE) app in Ethiopia. secure. Transactions in Birr work fine.,4,2025-08-16,Commercial Bank of Ethiopia (CBE),Google Play Store,User_43764,35,CBE
Com_20250324_000284,Decent banking app from Commercial Bank of Ethiopia (CBE).,3,2025-03-24,Commercial Bank of Ethiopia (CBE),Google Play Store,User_87539,11,CBE
Com_20251001_000285,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2025-10-01,Commercial Bank of Ethiopia (CBE),Google Play Store,User_94524,8,CBE
Com_20251020_000286,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. widely used. Transactions in Birr work fine.,4,2025-10-20,Commercial Bank of Ethiopia (CBE),Google Play Store,User_69430,41,CBE
Com_20251112_000287,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-11-12,Commercial Bank of Ethiopia (CBE),Google Play Store,User_65816,38,CBE
Com_20250625_000288,Very satisfied with Commercial Bank of Ethiopia (CBE) app. widely used.,5,2025-06-25,Commercial Bank of Ethiopia (CBE),Google Play Store,User_44753,24,CBE
Com_20250621_000289,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-06-21,Commercial Bank of Ethiopia (CBE),Google Play Store,User_16611,39,CBE
Com_20250119_000290,Excellent Commercial Bank of Ethiopia (CBE) app in Addis. secure.,5,2025-01-19,Commercial Bank of Ethiopia (CBE),Google Play Store,User_91072,36,CBE
Com_20250904_000291,Very satisfied with Commercial Bank of Ethiopia (CBE) app. good features. Transactions in Birr work fine.,5,2025-09-04,Commercial Bank of Ethiopia (CBE),Google Play Store,User_20465,30,CBE
Com_20250731_000292,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-07-31,Commercial Bank of Ethiopia (CBE),Google Play Store,User_10203,46,CBE
Com_20250615_000293,Excellent Commercial Bank of Ethiopia (CBE) app needs improvement in Ethiopia. reliable service. Transactions in Birr work fine.,5,2025-06-15,Commercial Bank of Ethiopia (CBE),Google Play Store,User_55070,43,CBE
Com_20251106_000294,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2025-11-06,Commercial Bank of Ethiopia (CBE),Google Play Store,User_76312,40,CBE
Com_20250113_000295,Excellent Commercial Bank of Ethiopia (CBE) app needs improvement in Ethiopia. reliable service.,5,2025-01-13,Commercial Bank of Ethiopia (CBE),Google Play Store,User_72004,32,CBE
Com_20251109_000296,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2025-11-09,Commercial Bank of Ethiopia (CBE),Google Play Store,User_84566,4,CBE
Com_20250824_000297,Very frustrating to use Commercial Bank of Ethiopia (CBE). transaction delays.,2,2025-08-24,Commercial Bank of Ethiopia (CBE),Google Play Store,User_49511,39,CBE
Com_20251007_000298,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great. Transactions in Birr work fine.,5,2025-10-07,Commercial Bank of Ethiopia (CBE),Google Play Store,User_45339,12,CBE
Com_20250602_000299,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. good features.,4,2025-06-02,Commercial Bank of Ethiopia (CBE),Google Play Store,User_35726,31,CBE
Com_20250505_000300,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. reliable service.,5,2025-05-05,Commercial Bank of Ethiopia (CBE),Google Play Store,User_18590,15,CBE
Com_20250408_000301,Very satisfied with Commercial Bank of Ethiopia (CBE) app. widely used.,5,2025-04-08,Commercial Bank of Ethiopia (CBE),Google Play Store,User_51464,49,CBE
Com_20250930_000302,Excellent Commercial Bank of Ethiopia (CBE) app in Addis. secure. Transactions in Birr work fine.,4,2025-09-30,Commercial Bank of Ethiopia (CBE),Google Play Store,User_87203,0,CBE
Com_20250428_000303,Decent banking app from Commercial Bank of Ethiopia (CBE).,3,2025-04-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_96631,4,CBE
Com_20250120_000304,Very satisfied with Commercial Bank of Ethiopia (CBE) app. reliable service. Transactions in Birr work fine.,4,2025-01-20,Commercial Bank of Ethiopia (CBE),Google Play Store,User_52062,37,CBE
Com_20250829_000305,Commercial Bank of Ethiopia (CBE) app is okay needs improvement in Ethiopia. Could be better.,3,2025-08-29,Commercial Bank of Ethiopia (CBE),Google Play Store,User_88856,37,CBE
Com_20250127_000306,Love using Commercial Bank of Ethiopia (CBE) mobile banking. widely used!,5,2025-01-27,Commercial Bank of Ethiopia (CBE),Google Play Store,User_83997,18,CBE
Com_20250910_000307,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. good features.,5,2025-09-10,Commercial Bank of Ethiopia (CBE),Google Play Store,User_99689,36,CBE
Com_20250628_000308,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-06-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_92607,38,CBE
Com_20250216_000309,Commercial Bank of Ethiopia (CBE) app is okay in Addis. Could be better. Transactions in Birr work fine.,3,2025-02-16,Commercial Bank of Ethiopia (CBE),Google Play Store,User_17489,47,CBE
Com_20250218_000310,Love using Commercial Bank of Ethiopia (CBE) mobile banking. secure!,4,2025-02-18,Commercial Bank of Ethiopia (CBE),Google Play Store,User_65556,26,CBE
Com_20241205_000311,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2024-12-05,Commercial Bank of Ethiopia (CBE),Google Play Store,User_47101,35,CBE
Com_20250121_000312,Commercial Bank of Ethiopia (CBE) works but needs improvements.,3,2025-01-21,Commercial Bank of Ethiopia (CBE),Google Play Store,User_90762,2,CBE
Com_20250505_000313,Excellent Commercial Bank of Ethiopia (CBE) app best in Ethiopia. good features.,5,2025-05-05,Commercial Bank of Ethiopia (CBE),Google Play Store,User_40395,6,CBE
Com_20250328_000314,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2025-03-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_96514,2,CBE
Com_20250410_000315,Excellent Commercial Bank of Ethiopia (CBE) app for Ethiopian users. good features.,4,2025-04-10,Commercial Bank of Ethiopia (CBE),Google Play Store,User_57082,19,CBE
Com_20251203_000316,Excellent Commercial Bank of Ethiopia (CBE) app best in Ethiopia. good features.,4,2025-12-03,Commercial Bank of Ethiopia (CBE),Google Play Store,User_48436,6,CBE
Com_20250812_000317,Love using Commercial Bank of Ethiopia (CBE) mobile banking. reliable service!,4,2025-08-12,Commercial Bank of Ethiopia (CBE),Google Play Store,User_41413,1,CBE
Com_20250224_000318,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. good features.,4,2025-02-24,Commercial Bank of Ethiopia (CBE),Google Play Store,User_65175,37,CBE
Com_20241231_000319,Commercial Bank of Ethiopia (CBE) app is okay in Addis. Could be better.,3,2024-12-31,Commercial Bank of Ethiopia (CBE),Google Play Store,User_23388,23,CBE
Com_20250220_000320,Commercial Bank of Ethiopia (CBE) app needs urgent fixing. slow transfers.,2,2025-02-20,Commercial Bank of Ethiopia (CBE),Google Play Store,User_45101,3,CBE
Com_20250628_000321,Very satisfied with Commercial Bank of Ethiopia (CBE) app. secure.,5,2025-06-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_68935,23,CBE
Com_20250613_000322,Very satisfied with Commercial Bank of Ethiopia (CBE) app. widely used.,5,2025-06-13,Commercial Bank of Ethiopia (CBE),Google Play Store,User_17267,47,CBE
Com_20250405_000323,Commercial Bank of Ethiopia (CBE) app is okay best in Ethiopia. Could be better. Transactions in Birr work fine.,3,2025-04-05,Commercial Bank of Ethiopia (CBE),Google Play Store,User_59737,35,CBE
Com_20250906_000324,Excellent Commercial Bank of Ethiopia (CBE) app in Addis. good features.,4,2025-09-06,Commercial Bank of Ethiopia (CBE),Google Play Store,User_25198,46,CBE
Com_20250805_000325,Very satisfied with Commercial Bank of Ethiopia (CBE) app. reliable service.,4,2025-08-05,Commercial Bank of Ethiopia (CBE),Google Play Store,User_92871,30,CBE
Com_20250415_000326,Very satisfied with Commercial Bank of Ethiopia (CBE) app. good features.,4,2025-04-15,Commercial Bank of Ethiopia (CBE),Google Play Store,User_88047,29,CBE
Com_20250413_000327,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. reliable service.,5,2025-04-13,Commercial Bank of Ethiopia (CBE),Google Play Store,User_20452,7,CBE
Com_20251119_000328,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. good features.,5,2025-11-19,Commercial Bank of Ethiopia (CBE),Google Play Store,User_48825,37,CBE
Com_20250220_000329,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-02-20,Commercial Bank of Ethiopia (CBE),Google Play Store,User_98835,21,CBE
Com_20250819_000330,Love using Commercial Bank of Ethiopia (CBE) mobile banking. good features!,4,2025-08-19,Commercial Bank of Ethiopia (CBE),Google Play Store,User_81103,18,CBE
Com_20250731_000331,Commercial Bank of Ethiopia (CBE) works but needs improvements.,3,2025-07-31,Commercial Bank of Ethiopia (CBE),Google Play Store,User_33028,13,CBE
Com_20250504_000332,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. widely used.,4,2025-05-04,Commercial Bank of Ethiopia (CBE),Google Play Store,User_60380,48,CBE
Com_20250228_000333,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-02-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_48720,9,CBE
Com_20250507_000334,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great. Transactions in Birr work fine.,5,2025-05-07,Commercial Bank of Ethiopia (CBE),Google Play Store,User_10545,27,CBE
Com_20250913_000335,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-09-13,Commercial Bank of Ethiopia (CBE),Google Play Store,User_52409,32,CBE
Com_20250817_000336,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. secure.,4,2025-08-17,Commercial Bank of Ethiopia (CBE),Google Play Store,User_49745,16,CBE
Com_20250727_000337,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great. Transactions in Birr work fine.,4,2025-07-27,Commercial Bank of Ethiopia (CBE),Google Play Store,User_48099,9,CBE
Com_20250721_000338,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. good features.,5,2025-07-21,Commercial Bank of Ethiopia (CBE),Google Play Store,User_89835,41,CBE
Com_20251106_000339,Very satisfied with Commercial Bank of Ethiopia (CBE) app. secure. Transactions in Birr work fine.,5,2025-11-06,Commercial Bank of Ethiopia (CBE),Google Play Store,User_41582,0,CBE
Com_20251003_000340,Love using Commercial Bank of Ethiopia (CBE) mobile banking. good features!,5,2025-10-03,Commercial Bank of Ethiopia (CBE),Google Play Store,User_36791,47,CBE
Com_20251119_000341,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2025-11-19,Commercial Bank of Ethiopia (CBE),Google Play Store,User_54606,42,CBE
Com_20250917_000342,Very satisfied with Commercial Bank of Ethiopia (CBE) app. widely used. Transactions in Birr work fine.,5,2025-09-17,Commercial Bank of Ethiopia (CBE),Google Play Store,User_16490,20,CBE
Com_20250202_000343,Excellent Commercial Bank of Ethiopia (CBE) app needs improvement in Ethiopia. widely used.,4,2025-02-02,Commercial Bank of Ethiopia (CBE),Google Play Store,User_72402,18,CBE
Com_20251202_000344,Excellent Commercial Bank of Ethiopia (CBE) app in Ethiopia. widely used.,4,2025-12-02,Commercial Bank of Ethiopia (CBE),Google Play Store,User_73585,38,CBE
Com_20250730_000345,Commercial Bank of Ethiopia (CBE) works but needs improvements. Transactions in Birr work fine.,3,2025-07-30,Commercial Bank of Ethiopia (CBE),Google Play Store,User_28282,17,CBE
Com_20250714_000346,Love using Commercial Bank of Ethiopia (CBE) mobile banking. good features!,5,2025-07-14,Commercial Bank of Ethiopia (CBE),Google Play Store,User_53168,20,CBE
Com_20251013_000347,Decent banking app from Commercial Bank of Ethiopia (CBE).,3,2025-10-13,Commercial Bank of Ethiopia (CBE),Google Play Store,User_49388,39,CBE
Com_20251104_000348,Very satisfied with Commercial Bank of Ethiopia (CBE) app. widely used.,4,2025-11-04,Commercial Bank of Ethiopia (CBE),Google Play Store,User_79832,10,CBE
Com_20250915_000349,Very satisfied with Commercial Bank of Ethiopia (CBE) app. secure.,4,2025-09-15,Commercial Bank of Ethiopia (CBE),Google Play Store,User_22594,43,CBE
Com_20250213_000350,Excellent Commercial Bank of Ethiopia (CBE) app best in Ethiopia. reliable service. Transactions in Birr work fine.,4,2025-02-13,Commercial Bank of Ethiopia (CBE),Google Play Store,User_88406,41,CBE
Com_20251030_000351,Commercial Bank of Ethiopia (CBE) app is okay for Ethiopian users. Could be better. Transactions in Birr work fine.,3,2025-10-30,Commercial Bank of Ethiopia (CBE),Google Play Store,User_79928,13,CBE
Com_20250508_000352,Love using Commercial Bank of Ethiopia (CBE) mobile banking. good features!,5,2025-05-08,Commercial Bank of Ethiopia (CBE),Google Play Store,User_22763,3,CBE
Com_20250927_000353,Decent banking app from Commercial Bank of Ethiopia (CBE).,3,2025-09-27,Commercial Bank of Ethiopia (CBE),Google Play Store,User_51152,28,CBE
Com_20250721_000354,Very satisfied with Commercial Bank of Ethiopia (CBE) app. secure. Transactions in Birr work fine.,5,2025-07-21,Commercial Bank of Ethiopia (CBE),Google Play Store,User_66084,48,CBE
Com_20251116_000355,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-11-16,Commercial Bank of Ethiopia (CBE),Google Play Store,User_86212,29,CBE
Com_20241220_000356,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. widely used.,4,2024-12-20,Commercial Bank of Ethiopia (CBE),Google Play Store,User_97117,5,CBE
Com_20250517_000357,Excellent Commercial Bank of Ethiopia (CBE) app best in Ethiopia. good features.,4,2025-05-17,Commercial Bank of Ethiopia (CBE),Google Play Store,User_33337,1,CBE
Com_20250728_000358,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2025-07-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_40376,39,CBE
Com_20250912_000359,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-09-12,Commercial Bank of Ethiopia (CBE),Google Play Store,User_41166,13,CBE
Com_20251028_000360,Decent banking app from Commercial Bank of Ethiopia (CBE).,3,2025-10-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_89278,45,CBE
Com_20250301_000361,Excellent Commercial Bank of Ethiopia (CBE) app in Addis. good features.,4,2025-03-01,Commercial Bank of Ethiopia (CBE),Google Play Store,User_92913,43,CBE
Com_20251008_000362,Commercial Bank of Ethiopia (CBE) app is okay in Ethiopia. Could be better.,3,2025-10-08,Commercial Bank of Ethiopia (CBE),Google Play Store,User_48727,12,CBE
Com_20250103_000363,Commercial Bank of Ethiopia (CBE) app is functional for basic needs. Transactions in Birr work fine.,3,2025-01-03,Commercial Bank of Ethiopia (CBE),Google Play Store,User_43308,23,CBE
Com_20250412_000364,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great. Transactions in Birr work fine.,4,2025-04-12,Commercial Bank of Ethiopia (CBE),Google Play Store,User_73522,38,CBE
Com_20250224_000365,Love using Commercial Bank of Ethiopia (CBE) mobile banking. reliable service! Transactions in Birr work fine.,4,2025-02-24,Commercial Bank of Ethiopia (CBE),Google Play Store,User_67572,49,CBE
Com_20250320_000366,Excellent Commercial Bank of Ethiopia (CBE) app needs improvement in Ethiopia. reliable service.,4,2025-03-20,Commercial Bank of Ethiopia (CBE),Google Play Store,User_39138,20,CBE
Com_20251018_000367,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-10-18,Commercial Bank of Ethiopia (CBE),Google Play Store,User_26670,46,CBE
Com_20250425_000368,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2025-04-25,Commercial Bank of Ethiopia (CBE),Google Play Store,User_72739,35,CBE
Com_20251124_000369,Love using Commercial Bank of Ethiopia (CBE) mobile banking. reliable service!,5,2025-11-24,Commercial Bank of Ethiopia (CBE),Google Play Store,User_45056,28,CBE
Com_20250820_000370,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-08-20,Commercial Bank of Ethiopia (CBE),Google Play Store,User_24546,30,CBE
Com_20250809_000371,Commercial Bank of Ethiopia (CBE) app is okay in Ethiopia. Could be better.,3,2025-08-09,Commercial Bank of Ethiopia (CBE),Google Play Store,User_50287,25,CBE
Com_20250802_000372,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. good features.,5,2025-08-02,Commercial Bank of Ethiopia (CBE),Google Play Store,User_83566,5,CBE
Com_20251126_000373,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,5,2025-11-26,Commercial Bank of Ethiopia (CBE),Google Play Store,User_25797,43,CBE
Com_20250525_000374,Very satisfied with Commercial Bank of Ethiopia (CBE) app. reliable service. Transactions in Birr work fine.,5,2025-05-25,Commercial Bank of Ethiopia (CBE),Google Play Store,User_52505,28,CBE
Com_20250927_000375,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-09-27,Commercial Bank of Ethiopia (CBE),Google Play Store,User_26634,37,CBE
Com_20250318_000376,Excellent Commercial Bank of Ethiopia (CBE) app for Ethiopian users. good features. Transactions in Birr work fine.,4,2025-03-18,Commercial Bank of Ethiopia (CBE),Google Play Store,User_69276,41,CBE
Com_20250409_000377,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great.,4,2025-04-09,Commercial Bank of Ethiopia (CBE),Google Play Store,User_40266,33,CBE
Com_20241220_000378,Excellent Commercial Bank of Ethiopia (CBE) app in Addis. good features.,5,2024-12-20,Commercial Bank of Ethiopia (CBE),Google Play Store,User_60219,5,CBE
Com_20250531_000379,Excellent Commercial Bank of Ethiopia (CBE) app in Addis. widely used.,5,2025-05-31,Commercial Bank of Ethiopia (CBE),Google Play Store,User_34906,34,CBE
Com_20250722_000380,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great. Transactions in Birr work fine.,4,2025-07-22,Commercial Bank of Ethiopia (CBE),Google Play Store,User_67030,38,CBE
Com_20250212_000381,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great. Transactions in Birr work fine.,4,2025-02-12,Commercial Bank of Ethiopia (CBE),Google Play Store,User_30893,8,CBE
Com_20250506_000382,Poor experience with Commercial Bank of Ethiopia (CBE) needs improvement in Ethiopia. app crashes during salary.,2,2025-05-06,Commercial Bank of Ethiopia (CBE),Google Play Store,User_76125,43,CBE
Com_20251021_000383,Love using Commercial Bank of Ethiopia (CBE) mobile banking. widely used!,4,2025-10-21,Commercial Bank of Ethiopia (CBE),Google Play Store,User_98631,30,CBE
Com_20250813_000384,Love using Commercial Bank of Ethiopia (CBE) mobile banking. good features!,5,2025-08-13,Commercial Bank of Ethiopia (CBE),Google Play Store,User_98563,45,CBE
Com_20250127_000385,Very satisfied with Commercial Bank of Ethiopia (CBE) app. widely used. Transactions in Birr work fine.,4,2025-01-27,Commercial Bank of Ethiopia (CBE),Google Play Store,User_81118,25,CBE
Com_20250618_000386,Love using Commercial Bank of Ethiopia (CBE) mobile banking. widely used!,4,2025-06-18,Commercial Bank of Ethiopia (CBE),Google Play Store,User_31340,48,CBE
Com_20250811_000387,Very satisfied with Commercial Bank of Ethiopia (CBE) app. reliable service.,4,2025-08-11,Commercial Bank of Ethiopia (CBE),Google Play Store,User_14133,24,CBE
Com_20250228_000388,Average experience with Commercial Bank of Ethiopia (CBE) mobile banking. Transactions in Birr work fine.,3,2025-02-28,Commercial Bank of Ethiopia (CBE),Google Play Store,User_40171,18,CBE
Com_20250404_000389,Commercial Bank of Ethiopia (CBE) works but needs improvements.,3,2025-04-04,Commercial Bank of Ethiopia (CBE),Google Play Store,User_11094,39,CBE
Com_20251107_000390,Very satisfied with Commercial Bank of Ethiopia (CBE) app. secure.,5,2025-11-07,Commercial Bank of Ethiopia (CBE),Google Play Store,User_59685,14,CBE
Com_20250110_000391,Excellent Commercial Bank of Ethiopia (CBE) app for Ethiopian users. reliable service.,4,2025-01-10,Commercial Bank of Ethiopia (CBE),Google Play Store,User_80978,13,CBE
Com_20241207_000392,Very satisfied with Commercial Bank of Ethiopia (CBE) app. widely used.,5,2024-12-07,Commercial Bank of Ethiopia (CBE),Google Play Store,User_55614,38,CBE
Com_20250821_000393,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. reliable service. Transactions in Birr work fine.,5,2025-08-21,Commercial Bank of Ethiopia (CBE),Google Play Store,User_86279,10,CBE
Com_20241206_000394,Love using Commercial Bank of Ethiopia (CBE) mobile banking. good features!,4,2024-12-06,Commercial Bank of Ethiopia (CBE),Google Play Store,User_88203,20,CBE
Com_20251101_000395,Love using Commercial Bank of Ethiopia (CBE) mobile banking. secure!,5,2025-11-01,Commercial Bank of Ethiopia (CBE),Google Play Store,User_26954,33,CBE
Com_20250418_000396,Best banking app in Ethiopia. Commercial Bank of Ethiopia (CBE) is great. Transactions in Birr work fine.,4,2025-04-18,Commercial Bank of Ethiopia (CBE),Google Play Store,User_94350,1,CBE
Com_20250322_000397,Very satisfied with Commercial Bank of Ethiopia (CBE) app. secure. Transactions in Birr work fine.,4,2025-03-22,Commercial Bank of Ethiopia (CBE),Google Play Store,User_87542,7,CBE
Com_20250718_000398,Love using Commercial Bank of Ethiopia (CBE) mobile banking. widely used!,5,2025-07-18,Commercial Bank of Ethiopia (CBE),Google Play Store,User_58087,2,CBE
Com_20250404_000399,Commercial Bank of Ethiopia (CBE) makes banking easy in Ethiopia. widely used.,4,2025-04-04,Commercial Bank of Ethiopia (CBE),Google Play Store,User_27525,24,CBE
Ban_20250406_000000,Excellent Bank of Abyssinia (BOA) app needs improvement in Ethiopia. user friendly.,4,2025-04-06,Bank of Abyssinia (BOA),Google Play Store,User_19654,48,BOA
Ban_20251116_000001,Very satisfied with Bank of Abyssinia (BOA) app. easy to use. Transactions in Birr work fine.,4,2025-11-16,Bank of Abyssinia (BOA),Google Play Store,User_51892,39,BOA
Ban_20250619_000002,Excellent Bank of Abyssinia (BOA) app needs improvement in Ethiopia. easy to use. Transactions in Birr work fine.,4,2025-06-19,Bank of Abyssinia (BOA),Google Play Store,User_55164,38,BOA
Ban_20250217_000003,Bank of Abyssinia (BOA) app is okay in Addis. Could be better.,3,2025-02-17,Bank of Abyssinia (BOA),Google Play Store,User_12592,29,BOA
Ban_20250717_000004,Love using Bank of Abyssinia (BOA) mobile banking. easy to use! Transactions in Birr work fine.,4,2025-07-17,Bank of Abyssinia (BOA),Google Play Store,User_46409,13,BOA
Ban_20250404_000005,Bank of Abyssinia (BOA) should improve their app. update problems.,1,2025-04-04,Bank of Abyssinia (BOA),Google Play Store,User_23649,9,BOA
Ban_20250429_000006,Bank of Abyssinia (BOA) app is functional for basic needs.,3,2025-04-29,Bank of Abyssinia (BOA),Google Play Store,User_58733,45,BOA
Ban_20250525_000007,Average experience with Bank of Abyssinia (BOA) mobile banking.,3,2025-05-25,Bank of Abyssinia (BOA),Google Play Store,User_69162,10,BOA
Ban_20251007_000008,Very satisfied with Bank of Abyssinia (BOA) app. user friendly.,4,2025-10-07,Bank of Abyssinia (BOA),Google Play Store,User_70808,43,BOA
Ban_20250429_000009,Bank of Abyssinia (BOA) app is functional for basic needs.,3,2025-04-29,Bank of Abyssinia (BOA),Google Play Store,User_18932,47,BOA
Ban_20250127_000010,Best banking app in Ethiopia. Bank of Abyssinia (BOA) is great.,5,2025-01-27,Bank of Abyssinia (BOA),Google Play Store,User_45401,15,BOA
Ban_20251119_000011,Very frustrating to use Bank of Abyssinia (BOA). poor customer service.,2,2025-11-19,Bank of Abyssinia (BOA),Google Play Store,User_43041,12,BOA
Ban_20250522_000012,Average experience with Bank of Abyssinia (BOA) mobile banking.,3,2025-05-22,Bank of Abyssinia (BOA),Google Play Store,User_83744,49,BOA
Ban_20250619_000013,Bank of Abyssinia (BOA) makes banking easy in Ethiopia. easy to use.,4,2025-06-19,Bank of Abyssinia (BOA),Google Play Store,User_58417,37,BOA
Ban_20250601_000014,Bank of Abyssinia (BOA) should improve their app. frequent bugs.,2,2025-06-01,Bank of Abyssinia (BOA),Google Play Store,User_34104,18,BOA
Ban_20250712_000015,Bank of Abyssinia (BOA) works but needs improvements. Transactions in Birr work fine.,3,2025-07-12,Bank of Abyssinia (BOA),Google Play Store,User_48928,11,BOA
Ban_20250728_000016,Bank of Abyssinia (BOA) app is functional for basic needs. Transactions in Birr work fine.,3,2025-07-28,Bank of Abyssinia (BOA),Google Play Store,User_35154,32,BOA
Ban_20251002_000017,Very satisfied with Bank of Abyssinia (BOA) app. good design.,4,2025-10-02,Bank of Abyssinia (BOA),Google Play Store,User_67512,32,BOA
Ban_20250410_000018,Bank of Abyssinia (BOA) works but needs improvements.,3,2025-04-10,Bank of Abyssinia (BOA),Google Play Store,User_71270,12,BOA
Ban_20251110_000019,Best banking app in Ethiopia. Bank of Abyssinia (BOA) is great.,4,2025-11-10,Bank of Abyssinia (BOA),Google Play Store,User_83621,29,BOA
Ban_20241226_000020,Bank of Abyssinia (BOA) makes banking easy in Ethiopia. user friendly.,4,2024-12-26,Bank of Abyssinia (BOA),Google Play Store,User_64937,47,BOA
Ban_20250714_000021,Bank of Abyssinia (BOA) app is okay for Ethiopian users. Could be better. Transactions in Birr work fine.,3,2025-07-14,Bank of Abyssinia (BOA),Google Play Store,User_19037,39,BOA
Ban_20251015_000022,Love using Bank of Abyssinia (BOA) mobile banking. modern interface!,4,2025-10-15,Bank of Abyssinia (BOA),Google Play Store,User_44940,31,BOA
